attempt,symbol_set,train_bars,test_bars,embargo_bars,max_folds,feature_scale,min_signal,feature_blend_mode,feature_columns,feature_min_samples,predictor_quality_min_samples,predictor_quality_warmup_floor,min_hold_bars,min_reentry_gap_bars,max_turnover_ratio,entry_gate_usdt,status,run_id,folds,realized_pnl,fees,trades,win,lose,maxdd,sharpe,endeq,error
74,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,10,ok,bt-v2-1772626158204-2479c13dee02,1,0,0,0,0,0,0,0,100,
75,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,10,ok,bt-v2-1772626159603-285bcd5e682d,1,0,0,0,0,0,0,0,100,
76,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,30,ok,bt-v2-1772626161054-90c06215cc59,1,0,0,0,0,0,0,0,100,
77,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,30,ok,bt-v2-1772626162471-fef85ece76cd,1,0,0,0,0,0,0,0,100,
78,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,30,ok,bt-v2-1772626163874-f6fc12250526,1,0,0,0,0,0,0,0,100,
79,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,30,ok,bt-v2-1772626165277-952a3639e760,1,0,0,0,0,0,0,0,100,
80,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,16,8,1,30,ok,bt-v2-1772626166688-8628c4a8ba10,1,0,0,0,0,0,0,0,100,
81,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,10,ok,bt-v2-1772626168122-078513680e68,1,0,0,0,0,0,0,0,100,
82,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,10,ok,bt-v2-1772626169500-4a17fde863d5,1,0,0,0,0,0,0,0,100,
83,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,10,ok,bt-v2-1772626170896-ac6d79fa8818,1,0,0,0,0,0,0,0,100,
84,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,10,ok,bt-v2-1772626172282-996bd6fa3bf4,1,0,0,0,0,0,0,0,100,
85,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,10,ok,bt-v2-1772626173698-262a206f311b,1,0,0,0,0,0,0,0,100,
86,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,30,ok,bt-v2-1772626175134-964022cc19ff,1,0,0,0,0,0,0,0,100,
87,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,30,ok,bt-v2-1772626176510-934179649ea1,1,0,0,0,0,0,0,0,100,
88,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,30,ok,bt-v2-1772626177915-5bbcd20a2c47,1,0,0,0,0,0,0,0,100,
89,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,30,ok,bt-v2-1772626179288-5fcb5531c25a,1,0,0,0,0,0,0,0,100,
90,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.6,30,ok,bt-v2-1772626180705-62828a4a9dfb,1,0,0,0,0,0,0,0,100,
91,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772626182164-4a29bbff88d0,1,0,0,0,0,0,0,0,100,
92,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772626183552-4f89764bb295,1,0,0,0,0,0,0,0,100,
93,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772626184962-bf94d89c668e,1,0,0,0,0,0,0,0,100,
94,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772626186324-40668bc6aea2,1,0,0,0,0,0,0,0,100,
95,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772626187729-9fc2afb9ed66,1,0,0,0,0,0,0,0,100,
96,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772626189140-b544295fb591,1,0,0,0,0,0,0,0,100,
97,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772626190566-af9e2eead3fd,1,0,0,0,0,0,0,0,100,
98,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772626191939-064419843ac8,1,0,0,0,0,0,0,0,100,
99,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772626193307-b2753a6ac64b,1,0,0,0,0,0,0,0,100,
100,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772626194718-483429edc7c2,1,0,0,0,0,0,0,0,100,
101,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,10,ok,bt-v2-1772626196162-34aac5eca14a,1,0,0,0,0,0,0,0,100,
102,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,10,ok,bt-v2-1772626197544-ab58aca94b0d,1,0,0,0,0,0,0,0,100,
103,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,10,ok,bt-v2-1772626198967-e6c7d5363036,1,0,0,0,0,0,0,0,100,
104,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,10,ok,bt-v2-1772626200350-5ec0c4cbb121,1,0,0,0,0,0,0,0,100,
105,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,10,ok,bt-v2-1772626201765-dd499cb06f8a,1,0,0,0,0,0,0,0,100,
106,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,30,ok,bt-v2-1772626203204-a94e6a828c45,1,0,0,0,0,0,0,0,100,
107,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,30,ok,bt-v2-1772626204584-f32d9a6ea80e,1,0,0,0,0,0,0,0,100,
108,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,30,ok,bt-v2-1772626205965-7944cec858f6,1,0,0,0,0,0,0,0,100,
109,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,30,ok,bt-v2-1772626207355-1c177c31f2fa,1,0,0,0,0,0,0,0,100,
110,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.6,30,ok,bt-v2-1772626208806-7bc3102a3882,1,0,0,0,0,0,0,0,100,
111,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772626210239-aeadd2c4b2ca,1,0,0,0,0,0,0,0,100,
112,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772626211633-09cd443c119b,1,0,0,0,0,0,0,0,100,
113,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772626213021-4c450096b290,1,0,0,0,0,0,0,0,100,
114,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772626214420-4a8610ef00e9,1,0,0,0,0,0,0,0,100,
115,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772626215855-5ba8c7df8126,1,0,0,0,0,0,0,0,100,
116,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772626217299-fae736b59d37,1,0,0,0,0,0,0,0,100,
117,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772626218723-759c89d2cf97,1,0,0,0,0,0,0,0,100,
118,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772626220106-efb9da454c2e,1,0,0,0,0,0,0,0,100,
119,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772626221483-2877771bcb3b,1,0,0,0,0,0,0,0,100,
120,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772626222879-91dfcfc570c8,1,0,0,0,0,0,0,0,100,
121,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,10,ok,bt-v2-1772626224299-baefb0297bfa,1,0,0,0,0,0,0,0,100,
122,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,10,ok,bt-v2-1772626225697-72f97dad4cea,1,0,0,0,0,0,0,0,100,
123,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,10,ok,bt-v2-1772626227084-421a97e338ea,1,0,0,0,0,0,0,0,100,
124,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,10,ok,bt-v2-1772626228524-6f47d224ec02,1,0,0,0,0,0,0,0,100,
125,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,10,ok,bt-v2-1772626229919-a47f1cc5284a,1,0,0,0,0,0,0,0,100,
126,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,30,ok,bt-v2-1772626231386-da8ea6e2786d,1,0,0,0,0,0,0,0,100,
127,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,30,ok,bt-v2-1772626232797-2f1fe8a4323e,1,0,0,0,0,0,0,0,100,
128,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,30,ok,bt-v2-1772626234184-b9edf1cb1116,1,0,0,0,0,0,0,0,100,
129,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,30,ok,bt-v2-1772626235591-ee7021b397af,1,0,0,0,0,0,0,0,100,
130,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.6,30,ok,bt-v2-1772626237012-b7d060efd22d,1,0,0,0,0,0,0,0,100,
131,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772626238441-115bc319933b,1,0,0,0,0,0,0,0,100,
132,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772626239833-cb18953c0fc6,1,0,0,0,0,0,0,0,100,
133,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772626241234-fd63cfd3e346,1,0,0,0,0,0,0,0,100,
134,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772626242639-fae0160f58ec,1,0,0,0,0,0,0,0,100,
135,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772626244065-9f8ec8c5a500,1,0,0,0,0,0,0,0,100,
136,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772626245524-937d64de72a4,1,0,0,0,0,0,0,0,100,
137,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772626246921-ec720582125b,1,0,0,0,0,0,0,0,100,
138,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772626248318-79c5196ef36d,1,0,0,0,0,0,0,0,100,
139,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772626249714-c2bf97964441,1,0,0,0,0,0,0,0,100,
140,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772626251130-841de11085a9,1,0,0,0,0,0,0,0,100,
141,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,10,ok,bt-v2-1772626252590-2f62c0b331d5,1,0,0,0,0,0,0,0,100,
142,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,10,ok,bt-v2-1772626253976-3a47da0fdcd0,1,0,0,0,0,0,0,0,100,
143,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,10,ok,bt-v2-1772626255343-584b0c199991,1,0,0,0,0,0,0,0,100,
144,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,10,ok,bt-v2-1772626256737-cd18375b1ca1,1,0,0,0,0,0,0,0,100,
145,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,10,ok,bt-v2-1772626258155-bf0e5a179f9c,1,0,0,0,0,0,0,0,100,
146,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,30,ok,bt-v2-1772626259597-2a6d735a14ce,1,0,0,0,0,0,0,0,100,
147,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.6,30,ok,bt-v2-1772626260973-78a2fe55c63d,1,0,0,0,0,0,0,0,100,
