open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772545200000,1.00020000,1.00030000,1.00020000,1.00020000,1772545259999,1279345.00000000,1279602.78310000,360,19141.00000000,19146.74230000
1772545260000,1.00030000,1.00030000,1.00020000,1.00020000,1772545319999,859496.00000000,859670.00600000,330,21068.00000000,21074.32040000
1772545320000,1.00020000,1.00030000,1.00020000,1.00030000,1772545379999,563562.00000000,563690.73610000,447,160237.00000000,160285.07110000
1772545380000,1.00030000,1.00030000,1.00020000,1.00030000,1772545439999,990482.00000000,990684.67780000,471,45814.00000000,45827.74420000
1772545440000,1.00030000,1.00030000,1.00020000,1.00020000,1772545499999,180757.00000000,180799.64390000,443,64925.00000000,64944.47750000
1772545500000,1.00020000,1.00030000,1.00020000,1.00020000,1772545559999,3588440.00000000,3589213.72840000,699,560404.00000000,560572.12120000
1772545560000,1.00030000,1.00030000,1.00020000,1.00020000,1772545619999,1602453.00000000,1602812.11470000,419,386241.00000000,386356.87230000
1772545620000,1.00020000,1.00030000,1.00020000,1.00030000,1772545679999,648332.00000000,648468.32670000,383,66603.00000000,66622.98090000
1772545680000,1.00030000,1.00030000,1.00020000,1.00020000,1772545739999,694476.00000000,694674.91290000,376,600177.00000000,600357.05310000
1772545740000,1.00020000,1.00030000,1.00020000,1.00030000,1772545799999,3039413.00000000,3040180.60730000,522,1597247.00000000,1597726.17410000
1772545800000,1.00020000,1.00030000,1.00020000,1.00020000,1772545859999,1073935.00000000,1074176.55140000,399,267644.00000000,267724.29320000
1772545860000,1.00020000,1.00030000,1.00020000,1.00030000,1772545919999,518615.00000000,518723.01850000,409,42955.00000000,42967.88650000
1772545920000,1.00020000,1.00030000,1.00020000,1.00020000,1772545979999,1321902.00000000,1322183.07270000,512,166923.00000000,166973.07690000
1772545980000,1.00020000,1.00030000,1.00020000,1.00020000,1772546039999,172558.00000000,172599.18660000,335,66750.00000000,66770.02500000
1772546040000,1.00020000,1.00030000,1.00020000,1.00030000,1772546099999,259689.00000000,259757.74230000,276,168045.00000000,168095.41350000
1772546100000,1.00030000,1.00030000,1.00020000,1.00020000,1772546159999,1188505.00000000,1188745.04740000,349,23464.00000000,23471.03920000
1772546160000,1.00020000,1.00030000,1.00010000,1.00010000,1772546219999,8532078.00000000,8533677.71510000,602,139446.00000000,139476.60130000
1772546220000,1.00010000,1.00020000,1.00010000,1.00010000,1772546279999,9766182.00000000,9767205.79620000,561,471780.00000000,471874.35600000
1772546280000,1.00010000,1.00020000,1.00010000,1.00010000,1772546339999,3208769.00000000,3209098.44140000,308,85645.00000000,85662.12900000
1772546340000,1.00010000,1.00020000,1.00010000,1.00020000,1772546399999,140279.00000000,140298.59180000,194,55639.00000000,55650.12780000
1772546400000,1.00020000,1.00020000,1.00010000,1.00020000,1772546459999,80060.00000000,80071.62020000,294,36142.00000000,36149.22840000
1772546460000,1.00010000,1.00020000,1.00010000,1.00010000,1772546519999,526510.00000000,526566.31880000,389,36678.00000000,36685.33560000
1772546520000,1.00020000,1.00020000,1.00010000,1.00020000,1772546579999,405230.00000000,405289.83080000,375,193078.00000000,193116.61560000
