open_time,open,high,low,close
1771609920000,67523.00000000,67611.39000000,67498.20000000,67611.38000000
1771609980000,67611.39000000,67680.79000000,67577.10000000,67598.82000000
1771610040000,67598.81000000,67678.11000000,67578.00000000,67587.50000000
1771610100000,67587.50000000,67643.05000000,67466.12000000,67643.05000000
1771610160000,67643.05000000,67643.05000000,67522.75000000,67532.20000000
1771610220000,67532.19000000,67576.00000000,67473.74000000,67552.02000000
1771610280000,67552.01000000,67610.31000000,67552.01000000,67597.99000000
1771610340000,67598.00000000,67628.67000000,67597.99000000,67613.37000000
1771610400000,67613.38000000,67632.01000000,67540.88000000,67572.86000000
1771610460000,67572.86000000,67574.00000000,67484.13000000,67503.10000000
1771610520000,67503.10000000,67523.69000000,67486.22000000,67522.03000000
1771610580000,67522.04000000,67667.94000000,67522.03000000,67626.06000000
1771610640000,67626.06000000,67704.40000000,67595.39000000,67653.08000000
1771610700000,67653.09000000,67784.46000000,67653.08000000,67730.01000000
1771610760000,67730.01000000,67730.01000000,67642.56000000,67718.63000000
1771610820000,67718.63000000,67771.98000000,67627.01000000,67638.94000000
1771610880000,67638.95000000,67654.80000000,67612.30000000,67629.28000000
1771610940000,67629.29000000,67629.29000000,67584.90000000,67590.85000000
1771611000000,67590.85000000,67598.00000000,67562.57000000,67587.95000000
1771611060000,67587.95000000,67587.95000000,67542.30000000,67553.66000000
1771611120000,67553.66000000,67596.71000000,67538.49000000,67588.02000000
1771611180000,67588.03000000,67588.03000000,67514.83000000,67536.36000000
1771611240000,67536.36000000,67574.97000000,67536.35000000,67574.97000000
1771611300000,67574.97000000,67576.82000000,67506.27000000,67537.22000000
1771611360000,67537.23000000,67591.57000000,67537.22000000,67588.18000000
1771611420000,67588.18000000,67612.40000000,67565.82000000,67565.83000000
1771611480000,67565.83000000,67575.22000000,67525.00000000,67525.01000000
1771611540000,67525.01000000,67596.64000000,67504.53000000,67556.49000000
1771611600000,67556.49000000,67556.49000000,67498.20000000,67519.63000000
1771611660000,67519.64000000,67539.60000000,67466.11000000,67466.12000000
1771611720000,67466.11000000,67636.47000000,67466.11000000,67618.00000000
1771611780000,67618.01000000,67667.88000000,67536.86000000,67562.68000000
1771611840000,67562.69000000,67601.40000000,67473.85000000,67583.78000000
1771611900000,67583.78000000,67609.00000000,67542.32000000,67568.09000000
1771611960000,67568.09000000,67590.83000000,67522.97000000,67535.91000000
1771612020000,67535.92000000,67565.12000000,67471.40000000,67563.45000000
1771612080000,67563.46000000,67612.40000000,67563.45000000,67612.40000000
1771612140000,67612.40000000,67687.20000000,67612.40000000,67664.75000000
1771612200000,67664.56000000,67718.00000000,67544.62000000,67718.00000000
1771612260000,67718.00000000,67806.40000000,67667.79000000,67806.40000000
1771612320000,67806.40000000,67864.49000000,67781.94000000,67864.49000000
1771612380000,67864.49000000,67950.56000000,67843.59000000,67910.41000000
1771612440000,67910.41000000,68000.00000000,67874.00000000,67874.01000000
1771612500000,67874.01000000,67874.01000000,67583.80000000,67594.04000000
1771612560000,67594.03000000,67722.29000000,67527.01000000,67720.51000000
1771612620000,67720.52000000,67745.64000000,67664.42000000,67692.66000000
1771612680000,67692.67000000,67747.22000000,67678.01000000,67693.99000000
1771612740000,67694.00000000,67753.92000000,67688.62000000,67704.00000000
1771612800000,67704.00000000,67848.51000000,67691.01000000,67829.60000000
1771612860000,67829.60000000,67829.61000000,67772.48000000,67823.74000000
1771612920000,67823.75000000,67894.98000000,67782.25000000,67892.26000000
1771612980000,67892.26000000,67892.26000000,67704.30000000,67727.57000000
1771613040000,67727.57000000,67791.67000000,67714.01000000,67791.66000000
1771613100000,67791.67000000,67895.19000000,67791.66000000,67861.58000000
1771613160000,67861.58000000,67932.21000000,67846.65000000,67866.00000000
1771613220000,67866.00000000,67885.72000000,67831.76000000,67879.98000000
1771613280000,67879.98000000,67887.94000000,67758.28000000,67771.96000000
1771613340000,67771.96000000,67820.35000000,67769.31000000,67782.39000000
1771613400000,67782.40000000,67800.04000000,67683.73000000,67736.00000000
1771613460000,67735.99000000,67743.35000000,67704.30000000,67735.16000000
1771613520000,67735.16000000,67762.00000000,67706.22000000,67758.21000000
1771613580000,67758.21000000,67888.40000000,67750.30000000,67867.40000000
1771613640000,67867.40000000,67874.58000000,67815.06000000,67829.18000000
1771613700000,67828.31000000,67894.26000000,67811.26000000,67894.25000000
1771613760000,67894.26000000,67912.77000000,67842.14000000,67870.21000000
1771613820000,67870.22000000,67966.70000000,67846.66000000,67964.03000000
1771613880000,67964.03000000,67977.28000000,67934.00000000,67949.66000000
1771613940000,67949.67000000,67949.67000000,67910.40000000,67924.21000000
1771614000000,67924.22000000,67963.23000000,67924.21000000,67963.22000000
1771614060000,67963.23000000,67999.99000000,67950.00000000,67999.99000000
1771614120000,67999.99000000,68000.00000000,67953.13000000,67953.13000000
1771614180000,67953.14000000,67968.70000000,67837.08000000,67847.43000000
1771614240000,67847.43000000,67867.81000000,67699.11000000,67707.99000000
1771614300000,67707.99000000,67764.76000000,67703.25000000,67755.28000000
1771614360000,67755.28000000,67763.96000000,67691.51000000,67748.00000000
1771614420000,67747.99000000,67840.29000000,67747.99000000,67819.01000000
1771614480000,67819.02000000,67819.02000000,67792.93000000,67793.03000000
1771614540000,67793.02000000,67808.93000000,67767.74000000,67790.82000000
1771614600000,67790.81000000,67818.31000000,67740.52000000,67750.02000000
1771614660000,67750.03000000,67810.20000000,67750.03000000,67810.20000000
1771614720000,67810.20000000,67810.20000000,67714.27000000,67714.27000000
1771614780000,67714.27000000,67751.32000000,67710.59000000,67727.80000000
1771614840000,67727.80000000,67727.80000000,67672.32000000,67709.07000000
1771614900000,67709.08000000,67748.68000000,67699.01000000,67746.00000000
1771614960000,67746.01000000,67763.74000000,67740.51000000,67744.10000000
1771615020000,67744.11000000,67753.16000000,67706.00000000,67733.64000000
1771615080000,67733.64000000,67755.51000000,67696.42000000,67701.17000000
1771615140000,67701.17000000,67737.13000000,67690.08000000,67724.75000000
1771615200000,67724.75000000,67745.86000000,67669.23000000,67712.46000000
1771615260000,67712.46000000,67796.40000000,67712.46000000,67744.32000000
1771615320000,67744.33000000,67774.34000000,67744.32000000,67772.06000000
1771615380000,67772.07000000,67772.07000000,67732.00000000,67732.01000000
1771615440000,67732.01000000,67758.60000000,67729.08000000,67729.09000000
1771615500000,67729.09000000,67736.22000000,67691.52000000,67700.83000000
1771615560000,67700.82000000,67711.60000000,67683.80000000,67683.81000000
1771615620000,67683.81000000,67707.27000000,67683.80000000,67692.02000000
1771615680000,67692.02000000,67692.02000000,67562.05000000,67599.34000000
1771615740000,67599.34000000,67629.97000000,67557.52000000,67625.23000000
1771615800000,67625.23000000,67682.05000000,67625.22000000,67657.24000000
1771615860000,67657.25000000,67692.83000000,67657.24000000,67692.78000000
1771615920000,67692.78000000,67750.49000000,67686.63000000,67750.48000000
1771615980000,67750.48000000,67758.00000000,67719.94000000,67758.00000000
1771616040000,67758.60000000,67800.52000000,67758.60000000,67782.69000000
1771616100000,67782.68000000,67807.40000000,67782.68000000,67799.86000000
1771616160000,67799.86000000,67836.60000000,67782.68000000,67822.47000000
1771616220000,67822.48000000,67822.48000000,67807.30000000,67807.30000000
