open_time,open,high,low,close
1771665000000,67978.91000000,68002.97000000,67978.90000000,68000.27000000
1771665300000,68000.27000000,68157.44000000,68000.27000000,68116.51000000
1771665600000,68116.51000000,68272.85000000,68116.50000000,68272.31000000
1771665900000,68272.31000000,68272.31000000,68221.01000000,68235.09000000
1771666200000,68235.10000000,68314.54000000,68190.94000000,68209.84000000
1771666500000,68209.84000000,68246.54000000,68125.72000000,68224.77000000
1771666800000,68224.78000000,68250.00000000,68185.71000000,68194.90000000
1771667100000,68194.90000000,68220.01000000,68194.90000000,68205.97000000
1771667400000,68205.97000000,68205.97000000,68141.03000000,68145.44000000
1771667700000,68145.45000000,68160.60000000,68142.00000000,68147.53000000
1771668000000,68147.54000000,68232.79000000,68147.53000000,68224.40000000
1771668300000,68224.40000000,68250.00000000,68206.91000000,68206.92000000
1771668600000,68206.92000000,68210.00000000,68181.40000000,68182.25000000
1771668900000,68182.25000000,68182.25000000,68146.47000000,68150.57000000
1771669200000,68150.58000000,68200.00000000,68139.65000000,68191.91000000
1771669500000,68191.91000000,68213.15000000,68172.73000000,68184.94000000
1771669800000,68184.95000000,68215.06000000,68181.82000000,68181.83000000
1771670100000,68181.82000000,68236.29000000,68181.82000000,68213.72000000
1771670400000,68213.72000000,68230.85000000,68185.05000000,68230.84000000
1771670700000,68230.84000000,68230.84000000,68191.51000000,68204.00000000
1771671000000,68204.00000000,68234.42000000,68164.30000000,68164.30000000
1771671300000,68164.31000000,68215.54000000,68164.30000000,68215.54000000
1771671600000,68215.55000000,68233.11000000,68195.47000000,68195.47000000
1771671900000,68195.48000000,68271.45000000,68195.48000000,68260.78000000
1771672200000,68260.79000000,68269.92000000,68234.62000000,68269.92000000
1771672500000,68269.91000000,68269.91000000,68217.33000000,68246.01000000
1771672800000,68246.00000000,68283.34000000,68191.62000000,68191.63000000
1771673100000,68191.63000000,68209.59000000,68177.22000000,68185.61000000
1771673400000,68185.60000000,68198.20000000,68117.59000000,68133.48000000
1771673700000,68133.49000000,68159.40000000,68133.49000000,68144.97000000
1771674000000,68144.97000000,68148.00000000,68090.06000000,68094.00000000
1771674300000,68094.00000000,68120.72000000,68084.00000000,68088.00000000
1771674600000,68088.00000000,68118.55000000,68088.00000000,68108.01000000
1771674900000,68108.00000000,68120.15000000,68084.00000000,68092.45000000
1771675200000,68092.45000000,68137.99000000,68092.44000000,68117.56000000
1771675500000,68117.56000000,68117.56000000,67999.00000000,68010.36000000
1771675800000,68010.37000000,68015.15000000,67953.83000000,67989.96000000
1771676100000,67989.96000000,68000.75000000,67961.86000000,67982.26000000
1771676400000,67982.26000000,68013.03000000,67982.25000000,67997.92000000
1771676700000,67997.92000000,68003.96000000,67954.85000000,67968.00000000
1771677000000,67968.00000000,67968.00000000,67915.00000000,67955.60000000
1771677300000,67955.61000000,68026.58000000,67955.60000000,68026.57000000
1771677600000,68026.58000000,68036.41000000,68026.57000000,68031.31000000
1771677900000,68031.30000000,68135.85000000,68031.30000000,68126.00000000
1771678200000,68126.00000000,68189.43000000,68110.62000000,68184.67000000
1771678500000,68184.68000000,68218.20000000,68152.50000000,68203.42000000
1771678800000,68203.42000000,68203.42000000,68160.00000000,68160.00000000
1771679100000,68160.01000000,68182.86000000,68160.00000000,68182.86000000
1771679400000,68182.86000000,68182.86000000,68130.53000000,68147.29000000
1771679700000,68147.29000000,68147.30000000,68106.89000000,68140.89000000
1771680000000,68140.88000000,68207.40000000,68140.88000000,68179.86000000
1771680300000,68179.87000000,68250.00000000,68145.12000000,68237.93000000
1771680600000,68237.92000000,68243.47000000,68194.06000000,68197.87000000
1771680900000,68197.87000000,68209.24000000,68181.40000000,68209.23000000
1771681200000,68209.23000000,68209.23000000,68167.61000000,68167.61000000
1771681500000,68167.62000000,68216.80000000,68167.61000000,68216.80000000
1771681800000,68216.79000000,68241.85000000,68202.41000000,68202.42000000
1771682100000,68202.41000000,68260.00000000,68202.41000000,68259.99000000
1771682400000,68259.99000000,68260.00000000,68215.69000000,68215.70000000
1771682700000,68215.71000000,68259.99000000,68180.53000000,68245.86000000
1771683000000,68245.87000000,68268.00000000,68211.75000000,68267.99000000
1771683300000,68267.99000000,68267.99000000,68219.23000000,68243.30000000
1771683600000,68243.30000000,68644.00000000,68234.32000000,68499.99000000
1771683900000,68500.00000000,68571.99000000,68396.00000000,68432.80000000
1771684200000,68432.80000000,68624.40000000,68415.71000000,68540.81000000
1771684500000,68540.81000000,68558.65000000,68463.45000000,68530.39000000
1771684800000,68530.40000000,68556.74000000,68495.29000000,68541.67000000
1771685100000,68541.68000000,68556.74000000,68468.00000000,68480.42000000
1771685400000,68480.43000000,68586.48000000,68461.09000000,68501.36000000
1771685700000,68501.36000000,68501.36000000,68438.00000000,68450.01000000
1771686000000,68450.01000000,68477.97000000,68422.32000000,68440.30000000
1771686300000,68440.30000000,68481.79000000,68425.60000000,68481.79000000
1771686600000,68481.78000000,68520.10000000,68451.35000000,68489.47000000
1771686900000,68489.47000000,68570.00000000,68477.15000000,68542.88000000
