open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772540880000,1.35900000,1.36020000,1.35830000,1.36000000,1772540939999,57429.10000000,78051.81618000,552,32059.20000000,43574.81327000
1772540940000,1.35990000,1.36020000,1.35940000,1.35970000,1772540999999,36322.30000000,49390.64891000,446,21011.40000000,28568.73340000
1772541000000,1.35980000,1.36020000,1.35880000,1.35990000,1772541059999,99118.00000000,134761.55658000,639,45995.20000000,62539.44051000
1772541060000,1.35990000,1.35990000,1.35860000,1.35860000,1772541119999,65769.10000000,89372.44458000,575,15167.70000000,20611.41238000
1772541120000,1.35860000,1.35900000,1.35650000,1.35840000,1772541179999,61946.80000000,84109.97926000,983,30395.30000000,41268.32668000
1772541180000,1.35850000,1.35890000,1.35800000,1.35850000,1772541239999,32769.40000000,44516.87863000,570,15406.30000000,20928.20608000
1772541240000,1.35850000,1.35930000,1.35800000,1.35860000,1772541299999,31680.40000000,43045.68189000,510,9996.10000000,13579.67867000
1772541300000,1.35860000,1.35910000,1.35840000,1.35870000,1772541359999,28988.50000000,39388.90978000,286,10825.70000000,14709.42405000
1772541360000,1.35870000,1.35870000,1.35610000,1.35610000,1772541419999,32261.40000000,43780.23845000,660,18505.80000000,25111.68974000
1772541420000,1.35620000,1.35630000,1.35540000,1.35550000,1772541479999,39306.30000000,53288.60970000,609,21371.70000000,28973.46056000
1772541480000,1.35550000,1.35660000,1.35550000,1.35640000,1772541539999,42168.40000000,57183.15440000,434,21433.90000000,29062.06898000
1772541540000,1.35630000,1.35740000,1.35630000,1.35710000,1772541599999,61376.90000000,83291.48626000,502,25243.80000000,34258.71789000
1772541600000,1.35720000,1.35720000,1.35570000,1.35570000,1772541659999,89232.00000000,121014.34346000,545,64710.80000000,87749.46853000
1772541660000,1.35570000,1.35650000,1.35520000,1.35630000,1772541719999,32230.70000000,43700.10200000,491,13668.00000000,18531.18350000
1772541720000,1.35620000,1.35650000,1.35550000,1.35590000,1772541779999,64588.90000000,87583.65476000,396,33780.40000000,45815.76396000
1772541780000,1.35580000,1.35610000,1.35550000,1.35600000,1772541839999,10314.40000000,13984.66087000,254,3457.00000000,4686.68761000
1772541840000,1.35590000,1.35640000,1.35570000,1.35620000,1772541899999,24163.70000000,32763.89647000,281,14353.10000000,19460.93967000
1772541900000,1.35620000,1.35660000,1.35610000,1.35640000,1772541959999,37017.00000000,50205.62224000,304,27858.20000000,37783.11986000
1772541960000,1.35640000,1.35730000,1.35640000,1.35730000,1772542019999,23870.00000000,32387.47967000,308,9603.70000000,13030.55036000
1772542020000,1.35730000,1.35740000,1.35600000,1.35690000,1772542079999,23362.60000000,31696.41685000,383,7239.10000000,9820.32530000
1772542080000,1.35680000,1.35690000,1.35570000,1.35660000,1772542139999,27872.00000000,37799.07116000,450,9150.80000000,12409.07667000
1772542140000,1.35660000,1.35800000,1.35600000,1.35800000,1772542199999,59555.20000000,80829.23033000,631,31139.00000000,42261.42240000
1772542200000,1.35790000,1.35790000,1.35650000,1.35650000,1772542259999,16453.40000000,22330.20073000,317,2468.30000000,3349.60323000
1772542260000,1.35650000,1.35710000,1.35570000,1.35670000,1772542319999,42556.70000000,57716.60727000,711,27516.40000000,37322.18499000
1772542320000,1.35680000,1.35710000,1.35600000,1.35630000,1772542379999,35898.40000000,48704.73712000,610,16123.40000000,21873.41322000
1772542380000,1.35620000,1.35660000,1.35570000,1.35610000,1772542439999,9851.50000000,13359.39982000,354,6610.10000000,8963.88616000
1772542440000,1.35620000,1.35750000,1.35600000,1.35750000,1772542499999,21308.00000000,28912.20953000,357,8365.90000000,11348.34003000
