attempt,symbol_set,train_bars,test_bars,embargo_bars,max_folds,feature_scale,min_signal,feature_blend_mode,feature_columns,feature_min_samples,predictor_quality_min_samples,predictor_quality_warmup_floor,min_hold_bars,min_reentry_gap_bars,max_turnover_ratio,entry_gate_usdt,status,run_id,folds,realized_pnl,fees,trades,win,lose,maxdd,sharpe,endeq,error
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 10 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

766,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,10,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "10", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 10 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

767,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,30,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "30", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 30 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

768,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,30,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "30", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.09s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 30 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

769,"BTCUSDT,ETHUSDT,BNBUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,30,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT,BNBUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT,BNBUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "30", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 30 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

770,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,30,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "30", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 30 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

771,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,0.6,30,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.6", "--entry-gate-usdt", "30", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.6 --entry-gate-usdt 30 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

772,BTCUSDT,240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,1,10,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "1", "--entry-gate-usdt", "10", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.08s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 240 --test-bars 60 --embargo-bars 4 --max-folds 6 --min-signal 0.0004 --feature-blend-mode additive --feature-scale 0.5 --feature-min-samples 300 --predictor-quality-min-samples 120 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 1 --entry-gate-usdt 10 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: failed to parse backtest arguments

Caused by:
    feature-min-samples cannot exceed train-window (300 > 240)

773,"BTCUSDT,ETHUSDT",240,60,4,6,0.5,0.0004,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",300,120,0.4,16,4,1,10,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "240", "--test-bars", "60", "--embargo-bars", "4", "--max-folds", "6", "--min-signal", "0.0004", "--feature-blend-mode", "additive", "--feature-scale", "0.5", "--feature-min-samples", "300", "--predictor-quality-min-samples", "120", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "1", "--entry-gate-usdt", "10", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]: warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.09s
